pdb_id	pfam_id
6ZQB	PF16121
6ZQB	PF17799
6ZQB	PF01282
6ZQB	PF05127
6ZQB	PF17403
6ZQB	PF16205
6ZQC	PF08146
6ZQC	PF00411
6ZQC	PF05189
6ZQC	PF03998
6ZQC	PF00575
6ZQC	PF00163
6ZQC	PF03587
6ZQC	PF00164
6ZQC	PF13339
6ZQC	PF00004
6ZQC	PF08142
6ZQC	PF00416
6ZQC	PF12923
6ZQC	PF04427
6ZQC	PF08640
6ZQC	PF08297
6ZQC	PF01667
6ZQC	PF05291
6ZQC	PF08625
6ZQC	PF00312
6ZQC	PF01269
6ZQC	PF13725
6ZQC	PF01479
6ZQC	PF01015
6ZQC	PF04003
6ZQC	PF00687
6ZQC	PF01201
6ZQC	PF08351
6ZQC	PF04147
6ZQC	PF17407
6ZQC	PF08156
6ZQC	PF07539
6ZQC	PF04158
6ZQC	PF17075
6ZQC	PF04192
6ZQC	PF03914
6ZQC	PF00400
6ZQC	PF17903
6ZQC	PF17403
6ZQC	PF17404
6ZQC	PF00366
6ZQC	PF04900
6ZQC	PF01251
6ZQC	PF08071
6ZQC	PF13718
6ZQC	PF16121
6ZQC	PF03813
6ZQC	PF00177
6ZQC	PF00467
6ZQC	PF09368
6ZQC	PF00900
6ZQC	PF17405
6ZQC	PF01798
6ZQC	PF16205
6ZQC	PF01248
6ZQC	PF17406
6ZQC	PF01092
6ZQC	PF05127
6ZQC	PF04006
6ZQC	PF09384
6ZQC	PF01282
6ZQC	PF08698
6ZQC	PF04950
6ZQC	PF10395
6ZQC	PF04615
6ZQC	PF00380
6ZQC	PF17799
6ZQC	PF08069
6ZQC	PF01137
6ZQC	PF12397
6ZQC	PF01200
6ZQC	PF08159
6ZQC	PF00410
6ZQC	PF08164
6ZQC	PF08149
6ZQD	PF08156
6ZQD	PF00400
6ZQD	PF00366
6ZQD	PF07539
6ZQD	PF00271
6ZQD	PF01201
6ZQD	PF01137
6ZQD	PF00380
6ZQD	PF04615
6ZQD	PF08071
6ZQD	PF03813
6ZQD	PF16205
6ZQD	PF01251
6ZQD	PF10395
6ZQD	PF03587
6ZQD	PF17407
6ZQD	PF00411
6ZQD	PF01015
6ZQD	PF00163
6ZQD	PF03998
6ZQD	PF01269
6ZQD	PF08698
6ZQD	PF04147
6ZQD	PF05189
6ZQD	PF01200
6ZQD	PF17406
6ZQD	PF00575
6ZQD	PF00467
6ZQD	PF04006
6ZQD	PF00410
6ZQD	PF04408
6ZQD	PF04003
6ZQD	PF00004
6ZQD	PF17404
6ZQD	PF00164
6ZQD	PF04950
6ZQD	PF08149
6ZQD	PF07717
6ZQD	PF08069
6ZQD	PF17903
6ZQD	PF12397
6ZQD	PF01092
6ZQD	PF16121
6ZQD	PF08640
6ZQD	PF17403
6ZQD	PF00900
6ZQD	PF04427
6ZQD	PF01090
6ZQD	PF12923
6ZQD	PF01479
6ZQD	PF17405
6ZQD	PF05291
6ZQD	PF00312
6ZQD	PF09384
6ZQD	PF09368
6ZQD	PF00416
6ZQD	PF17799
6ZQD	PF03914
6ZQD	PF04158
6ZQD	PF01798
6ZQD	PF00270
6ZQD	PF04192
6ZQD	PF08142
6ZQD	PF08625
6ZQD	PF01667
6ZQD	PF01248
6ZQD	PF08146
6ZQD	PF04900
6ZQD	PF01282
6ZQD	PF00398
6ZQD	PF00177
6ZQD	PF08297
6ZQE	PF00004
6ZQE	PF01201
6ZQE	PF17403
6ZQE	PF08156
6ZQE	PF00900
6ZQE	PF00416
6ZQE	PF01137
6ZQE	PF12397
6ZQE	PF00270
6ZQE	PF01282
6ZQE	PF08297
6ZQE	PF08069
6ZQE	PF01667
6ZQE	PF17407
6ZQE	PF01248
6ZQE	PF00177
6ZQE	PF04408
6ZQE	PF04147
6ZQE	PF01200
6ZQE	PF04950
6ZQE	PF09368
6ZQE	PF09384
6ZQE	PF00366
6ZQE	PF03813
6ZQE	PF08698
6ZQE	PF07717
6ZQE	PF04192
6ZQE	PF00164
6ZQE	PF01798
6ZQE	PF00400
6ZQE	PF08071
6ZQE	PF12923
6ZQE	PF00312
6ZQE	PF17903
6ZQE	PF04900
6ZQE	PF04427
6ZQE	PF17406
6ZQE	PF05291
6ZQE	PF16121
6ZQE	PF01090
6ZQE	PF03914
6ZQE	PF04003
6ZQE	PF08146
6ZQE	PF01479
6ZQE	PF01251
6ZQE	PF17405
6ZQE	PF03587
6ZQE	PF01269
6ZQE	PF01015
6ZQE	PF00380
6ZQE	PF05189
6ZQE	PF03998
6ZQE	PF00411
6ZQE	PF08142
6ZQE	PF10395
6ZQE	PF08625
6ZQE	PF01092
6ZQE	PF00271
6ZQE	PF04006
6ZQE	PF16205
6ZQE	PF17404
6ZQE	PF00398
6ZQE	PF00467
6ZQE	PF00410
6ZQE	PF07539
6ZQE	PF17799
6ZQE	PF00163
6ZQF	PF00400
6ZQF	PF03587
6ZQF	PF01479
6ZQF	PF17405
6ZQF	PF08071
6ZQF	PF16121
6ZQF	PF03914
6ZQF	PF08069
6ZQF	PF05189
6ZQF	PF00416
6ZQF	PF17404
6ZQF	PF01201
6ZQF	PF00004
6ZQF	PF17407
6ZQF	PF07717
6ZQF	PF04006
6ZQF	PF00164
6ZQF	PF01092
6ZQF	PF05291
6ZQF	PF04003
6ZQF	PF00312
6ZQF	PF12923
6ZQF	PF01090
6ZQF	PF00163
6ZQF	PF01251
6ZQF	PF00380
6ZQF	PF17903
6ZQF	PF03813
6ZQF	PF01015
6ZQF	PF08625
6ZQF	PF04408
6ZQF	PF03297
6ZQF	PF16205
6ZQF	PF01137
6ZQF	PF01667
6ZQF	PF04192
6ZQF	PF00410
6ZQF	PF00366
6ZQF	PF08142
6ZQF	PF00177
6ZQF	PF17403
6ZQF	PF00900
6ZQF	PF00270
6ZQF	PF01282
6ZQF	PF09368
6ZQF	PF00271
6ZQF	PF00398
6ZQF	PF04427
6ZQF	PF00411
6ZQF	PF17799
6ZQF	PF01200
6ZQF	PF04950
6ZQF	PF04147
6ZQF	PF17406
6ZQF	PF00467
6ZQG	PF09368
6ZQG	PF00398
6ZQG	PF00312
6ZQG	PF04950
6ZQG	PF01090
6ZQG	PF00270
6ZQG	PF16121
6ZQG	PF03587
6ZQG	PF01201
6ZQG	PF00271
6ZQG	PF01200
6ZQG	PF00410
6ZQG	PF05291
6ZQG	PF08069
6ZQG	PF00004
6ZQG	PF00380
6ZQG	PF04615
6ZQG	PF00900
6ZQG	PF05189
6ZQG	PF00411
6ZQG	PF01479
6ZQG	PF01282
6ZQG	PF04427
6ZQG	PF17903
6ZQG	PF00366
6ZQG	PF04147
6ZQG	PF07717
6ZQG	PF01092
6ZQG	PF08142
6ZQG	PF08071
6ZQG	PF03297
6ZQG	PF01015
6ZQG	PF04408
6ZQG	PF01251
6ZQG	PF01137
6ZQG	PF16205
6ZQG	PF00177
6ZQG	PF04006
6ZQG	PF00467
6ZQG	PF01667
6ZQG	PF00164
6ZQG	PF04900
6ZS9	PF01084
6ZS9	PF00453
6ZS9	PF00471
6ZS9	PF00252
6ZS9	PF14978
6ZS9	PF00468
6ZS9	PF00366
6ZS9	PF01783
6ZS9	PF00542
6ZS9	PF00829
6ZS9	PF01765
6ZS9	PF10037
6ZS9	PF10244
6ZS9	PF00828
6ZS9	PF00312
6ZS9	PF09776
6ZS9	PF01245
6ZS9	PF00861
6ZS9	PF01632
6ZS9	PF00164
6ZS9	PF00472
6ZS9	PF00886
6ZS9	PF01196
6ZS9	PF07147
6ZS9	PF00444
6ZS9	PF01161
6ZS9	PF00253
6ZS9	PF03946
6ZS9	PF00237
6ZS9	PF18699
6ZS9	PF10246
6ZS9	PF10210
6ZS9	PF00573
6ZS9	PF01016
6ZS9	PF00333
6ZS9	PF03947
6ZS9	PF10484
6ZS9	PF00338
6ZS9	PF08213
6ZS9	PF09809
6ZS9	PF10245
6ZS9	PF00276
6ZS9	PF16053
6ZS9	PF05047
6ZS9	PF05046
6ZS9	PF00572
6ZS9	PF13812
6ZS9	PF00830
6ZS9	PF01250
6ZS9	PF00181
6ZS9	PF00297
6ZS9	PF11788
6ZS9	PF00298
6ZS9	PF06747
6ZS9	PF00467
6ZS9	PF03719
6ZS9	PF08293
6ZS9	PF16320
6ZS9	PF00327
6ZS9	PF00380
6ZS9	PF14943
6ZS9	PF04280
6ZS9	PF01165
6ZS9	PF00466
6ZS9	PF15433
6ZS9	PF08561
6ZS9	PF14955
6ZS9	PF17136
6ZS9	PF10213
6ZS9	PF00238
6ZS9	PF00318
6ZS9	PF10501
6ZS9	PF13041
6ZS9	PF06984
6ZS9	PF00177
6ZS9	PF09812
6ZS9	PF00411
6ZS9	PF01281
6ZS9	PF10236
6ZS9	PF10780
6ZSA	PF03946
6ZSA	PF00886
6ZSA	PF00252
6ZSA	PF10037
6ZSA	PF01161
6ZSA	PF00238
6ZSA	PF14955
6ZSA	PF17136
6ZSA	PF00164
6ZSA	PF08561
6ZSA	PF00333
6ZSA	PF13812
6ZSA	PF00327
6ZSA	PF10245
6ZSA	PF08293
6ZSA	PF10501
6ZSA	PF00177
6ZSA	PF00237
6ZSA	PF16053
6ZSA	PF00453
6ZSA	PF00181
6ZSA	PF10236
6ZSA	PF01281
6ZSA	PF00830
6ZSA	PF06747
6ZSA	PF00444
6ZSA	PF05047
6ZSA	PF00276
6ZSA	PF00338
6ZSA	PF18699
6ZSA	PF10213
6ZSA	PF09812
6ZSA	PF00828
6ZSA	PF03719
6ZSA	PF11788
6ZSA	PF10246
6ZSA	PF00573
6ZSA	PF09776
6ZSA	PF01084
6ZSA	PF01016
6ZSA	PF16320
6ZSA	PF00298
6ZSA	PF10484
6ZSA	PF10210
6ZSA	PF13041
6ZSA	PF07147
6ZSA	PF00380
6ZSA	PF10244
6ZSA	PF03947
6ZSA	PF00466
6ZSA	PF00411
6ZSA	PF01165
6ZSA	PF06984
6ZSA	PF08213
6ZSA	PF00829
6ZSA	PF01250
6ZSA	PF05046
6ZSA	PF15433
6ZSA	PF00297
6ZSA	PF10780
6ZSA	PF10147
6ZSA	PF01245
6ZSA	PF00312
6ZSA	PF01632
6ZSA	PF00468
6ZSA	PF00472
6ZSA	PF00471
6ZSA	PF01196
6ZSA	PF01783
6ZSA	PF00861
6ZSA	PF00253
6ZSA	PF00366
6ZSA	PF14978
6ZSA	PF04280
6ZSA	PF14943
6ZSA	PF00542
6ZSA	PF00318
6ZSA	PF00572
6ZSA	PF09809
6ZSA	PF00467
6ZSB	PF01084
6ZSB	PF00327
6ZSB	PF16320
6ZSB	PF00573
6ZSB	PF00318
6ZSB	PF10501
6ZSB	PF10246
6ZSB	PF00472
6ZSB	PF00861
6ZSB	PF00253
6ZSB	PF00366
6ZSB	PF10147
6ZSB	PF00886
6ZSB	PF14978
6ZSB	PF00252
6ZSB	PF01783
6ZSB	PF01196
6ZSB	PF00471
6ZSB	PF00468
6ZSB	PF01245
6ZSB	PF08561
6ZSB	PF00312
6ZSB	PF01632
6ZSB	PF00164
6ZSB	PF10780
6ZSB	PF09776
6ZSB	PF00238
6ZSB	PF00828
6ZSB	PF00411
6ZSB	PF00572
6ZSB	PF01281
6ZSB	PF11788
6ZSB	PF00444
6ZSB	PF03947
6ZSB	PF01250
6ZSB	PF01016
6ZSB	PF08213
6ZSB	PF10236
6ZSB	PF10244
6ZSB	PF10210
6ZSB	PF16053
6ZSB	PF00177
6ZSB	PF00297
6ZSB	PF05047
6ZSB	PF01165
6ZSB	PF00466
6ZSB	PF15433
6ZSB	PF18699
6ZSB	PF14955
6ZSB	PF00276
6ZSB	PF00237
6ZSB	PF01161
6ZSB	PF10484
6ZSB	PF00298
6ZSB	PF00542
6ZSB	PF00181
6ZSB	PF07147
6ZSB	PF03719
6ZSB	PF17136
6ZSB	PF06747
6ZSB	PF04280
6ZSB	PF09812
6ZSB	PF10037
6ZSB	PF05046
6ZSB	PF00829
6ZSB	PF13812
6ZSB	PF06984
6ZSB	PF00380
6ZSB	PF03946
6ZSB	PF10213
6ZSB	PF00830
6ZSB	PF10245
6ZSB	PF08293
6ZSB	PF00333
6ZSB	PF00467
6ZSB	PF09809
6ZSB	PF14943
6ZSB	PF00338
6ZSB	PF00453
6ZSB	PF13041
6ZSC	PF01165
6ZSC	PF00298
6ZSC	PF10484
6ZSC	PF05047
6ZSC	PF13812
6ZSC	PF00276
6ZSC	PF00380
6ZSC	PF18699
6ZSC	PF03947
6ZSC	PF00466
6ZSC	PF00542
6ZSC	PF00327
6ZSC	PF08213
6ZSC	PF00237
6ZSC	PF01250
6ZSC	PF10501
6ZSC	PF15433
6ZSC	PF16320
6ZSC	PF00238
6ZSC	PF00318
6ZSC	PF00411
6ZSC	PF17136
6ZSC	PF08561
6ZSC	PF00297
6ZSC	PF09809
6ZSC	PF01161
6ZSC	PF14943
6ZSC	PF00181
6ZSC	PF05046
6ZSC	PF10236
6ZSC	PF01281
6ZSC	PF06984
6ZSC	PF06747
6ZSC	PF00572
6ZSC	PF04280
6ZSC	PF00467
6ZSC	PF10780
6ZSC	PF10213
6ZSC	PF09812
6ZSC	PF00453
6ZSC	PF00333
6ZSC	PF00338
6ZSC	PF10246
6ZSC	PF00573
6ZSC	PF07147
6ZSC	PF01084
6ZSC	PF00830
6ZSC	PF09776
6ZSC	PF00444
6ZSC	PF00886
6ZSC	PF01245
6ZSC	PF10037
6ZSC	PF11788
6ZSC	PF00828
6ZSC	PF14955
6ZSC	PF01016
6ZSC	PF00164
6ZSC	PF03719
6ZSC	PF03946
6ZSC	PF13041
6ZSC	PF10210
6ZSC	PF10245
6ZSC	PF08293
6ZSC	PF10244
6ZSC	PF00177
6ZSC	PF16053
6ZSC	PF00829
6ZSC	PF01196
6ZSC	PF00468
6ZSC	PF14978
6ZSC	PF00252
6ZSC	PF00471
6ZSC	PF00861
6ZSC	PF00312
6ZSC	PF10147
6ZSC	PF01632
6ZSC	PF00366
6ZSC	PF00472
6ZSC	PF00253
6ZSC	PF01783
6ZSD	PF00164
6ZSD	PF01016
6ZSD	PF09776
6ZSD	PF16053
6ZSD	PF00297
6ZSD	PF00542
6ZSD	PF10037
6ZSD	PF00471
6ZSD	PF01196
6ZSD	PF00253
6ZSD	PF00472
6ZSD	PF00366
6ZSD	PF00886
6ZSD	PF01245
6ZSD	PF00444
6ZSD	PF01783
6ZSD	PF00468
6ZSD	PF14978
6ZSD	PF00252
6ZSD	PF00861
6ZSD	PF10245
6ZSD	PF05047
6ZSD	PF04280
6ZSD	PF00318
6ZSD	PF17136
6ZSD	PF00338
6ZSD	PF10780
6ZSD	PF03947
6ZSD	PF09812
6ZSD	PF00298
6ZSD	PF11788
6ZSD	PF10210
6ZSD	PF13041
6ZSD	PF07147
6ZSD	PF00177
6ZSD	PF10244
6ZSD	PF08293
6ZSD	PF16320
6ZSD	PF00828
6ZSD	PF14955
6ZSD	PF03946
6ZSD	PF00312
6ZSD	PF10147
6ZSD	PF01632
6ZSD	PF00453
6ZSD	PF00333
6ZSD	PF10246
6ZSD	PF00573
6ZSD	PF00830
6ZSD	PF10213
6ZSD	PF08213
6ZSD	PF10484
6ZSD	PF13812
6ZSD	PF00276
6ZSD	PF00380
6ZSD	PF18699
6ZSD	PF00181
6ZSD	PF00466
6ZSD	PF01165
6ZSD	PF00327
6ZSD	PF00467
6ZSD	PF00237
6ZSD	PF01250
6ZSD	PF10501
6ZSD	PF15433
6ZSD	PF00238
6ZSD	PF01161
6ZSD	PF14943
6ZSD	PF08561
6ZSD	PF00411
6ZSD	PF00572
6ZSD	PF09809
6ZSD	PF00829
6ZSD	PF03719
6ZSD	PF05046
6ZSD	PF10236
6ZSD	PF01281
6ZSD	PF01084
6ZSD	PF06984
6ZSD	PF06747
6ZSE	PF01281
6ZSE	PF00164
6ZSE	PF10501
6ZSE	PF03947
6ZSE	PF00444
6ZSE	PF14955
6ZSE	PF07147
6ZSE	PF14943
6ZSE	PF00327
6ZSE	PF16053
6ZSE	PF01084
6ZSE	PF08561
6ZSE	PF01165
6ZSE	PF00467
6ZSE	PF13812
6ZSE	PF00861
6ZSE	PF00177
6ZSE	PF01161
6ZSE	PF10236
6ZSE	PF00276
6ZSE	PF01196
6ZSE	PF00312
6ZSE	PF00472
6ZSE	PF00471
6ZSE	PF00468
6ZSE	PF01783
6ZSE	PF00252
6ZSE	PF10147
6ZSE	PF18699
6ZSE	PF00297
6ZSE	PF16320
6ZSE	PF00238
6ZSE	PF00333
6ZSE	PF10246
6ZSE	PF05047
6ZSE	PF06747
6ZSE	PF03946
6ZSE	PF00253
6ZSE	PF10484
6ZSE	PF00830
6ZSE	PF00318
6ZSE	PF00453
6ZSE	PF00542
6ZSE	PF00338
6ZSE	PF08293
6ZSE	PF00886
6ZSE	PF14978
6ZSE	PF13041
6ZSE	PF00366
6ZSE	PF10244
6ZSE	PF00572
6ZSE	PF03719
6ZSE	PF10037
6ZSE	PF10210
6ZSE	PF10213
6ZSE	PF00466
6ZSE	PF09776
6ZSE	PF10245
6ZSE	PF01016
6ZSE	PF01245
6ZSE	PF01250
6ZSE	PF00380
6ZSE	PF11788
6ZSE	PF15433
6ZSE	PF09812
6ZSE	PF00573
6ZSE	PF10780
6ZSE	PF17136
6ZSE	PF08213
6ZSE	PF00828
6ZSE	PF00237
6ZSE	PF04280
6ZSE	PF01632
6ZSE	PF00829
6ZSE	PF00411
6ZSE	PF05046
6ZSE	PF00181
6ZSE	PF00298
6ZSE	PF06984
6ZSE	PF09809
6ZSG	PF15433
6ZSG	PF00338
6ZSG	PF16320
6ZSG	PF00380
6ZSG	PF00453
6ZSG	PF13812
6ZSG	PF00830
6ZSG	PF18699
6ZSG	PF07147
6ZSG	PF00327
6ZSG	PF00318
6ZSG	PF00237
6ZSG	PF00411
6ZSG	PF10501
6ZSG	PF00181
6ZSG	PF00276
6ZSG	PF00366
6ZSG	PF10245
6ZSG	PF00297
6ZSG	PF00542
6ZSG	PF00572
6ZSG	PF00333
6ZSG	PF10037
6ZSG	PF05047
6ZSG	PF10213
6ZSG	PF00466
6ZSG	PF10147
6ZSG	PF05046
6ZSG	PF04280
6ZSG	PF10246
6ZSG	PF10780
6ZSG	PF00467
6ZSG	PF06747
6ZSG	PF03946
6ZSG	PF10484
6ZSG	PF06984
6ZSG	PF00829
6ZSG	PF14943
6ZSG	PF08293
6ZSG	PF09812
6ZSG	PF03947
6ZSG	PF10244
6ZSG	PF00164
6ZSG	PF16053
6ZSG	PF00444
6ZSG	PF14955
6ZSG	PF10210
6ZSG	PF09809
6ZSG	PF01245
6ZSG	PF00177
6ZSG	PF11788
6ZSG	PF10236
6ZSG	PF01281
6ZSG	PF13041
6ZSG	PF09776
6ZSG	PF01165
6ZSG	PF01016
6ZSG	PF00298
6ZSG	PF00828
6ZSG	PF01250
6ZSG	PF01161
6ZSG	PF01632
6ZSG	PF00573
6ZSG	PF08561
6ZSG	PF01084
6ZSG	PF17136
6ZSG	PF08213
6ZSG	PF00238
6ZSG	PF00312
6ZSG	PF01196
6ZSG	PF14978
6ZSG	PF00471
6ZSG	PF00468
6ZSG	PF01783
6ZSG	PF00886
6ZSG	PF00861
6ZSG	PF00253
6ZSG	PF00472
6ZSG	PF00252
6ZSG	PF03719
6ZSH	PF00307
6ZSJ	PF12130
6ZSJ	PF00071
6ZU9	PF00467
6ZU9	PF01015
6ZU9	PF01283
6ZU9	PF02020
6ZU9	PF00833
6ZU9	PF00253
6ZU9	PF16121
6ZU9	PF01248
6ZU9	PF00005
6ZU9	PF08069
6ZU9	PF01090
6ZU9	PF00164
6ZU9	PF00189
6ZU9	PF01479
6ZU9	PF16205
6ZU9	PF00037
6ZU9	PF01249
6ZU9	PF00076
6ZU9	PF00318
6ZU9	PF01599
6ZU9	PF01251
6ZU9	PF00177
6ZU9	PF05470
6ZU9	PF00400
6ZU9	PF00312
6ZU9	PF01176
6ZU9	PF03501
6ZU9	PF00900
6ZU9	PF03297
6ZU9	PF01667
6ZU9	PF01873
6ZU9	PF00416
6ZU9	PF00240
6ZU9	PF04068
6ZU9	PF00410
6ZU9	PF08662
6ZU9	PF00203
6ZU9	PF01201
6ZU9	PF00380
6ZU9	PF01200
6ZU9	PF00411
6ZU9	PF03719
6ZU9	PF04758
6ZU9	PF01092
6ZU9	PF12353
6ZU9	PF01282
6ZU9	PF00338
6ZU9	PF08071
6ZU9	PF07650
6ZU9	PF01399
6ZU9	PF00366
6ZU9	PF00333
6ZUG	PF00089
6ZUH	PF00089
6ZUN	PF00089
6ZUO	PF03297
6ZUO	PF01015
6ZUO	PF03719
6ZUO	PF00411
6ZUO	PF00400
6ZUO	PF00177
6ZUO	PF01090
6ZUO	PF00163
6ZUO	PF00164
6ZUO	PF08071
6ZUO	PF00833
6ZUO	PF01599
6ZUO	PF16121
6ZUO	PF00410
6ZUO	PF16205
6ZUO	PF01200
6ZUO	PF00333
6ZUO	PF00312
6ZUO	PF00900
6ZUO	PF00416
6ZUO	PF01092
6ZUO	PF01282
6ZUO	PF17146
6ZUO	PF01248
6ZUO	PF00253
6ZUO	PF01667
6ZUO	PF00203
6ZUO	PF00189
6ZUO	PF00338
6ZUO	PF01201
6ZUO	PF04758
6ZUO	PF00380
6ZUO	PF07650
6ZUO	PF01249
6ZUO	PF03501
6ZUO	PF15017
6ZUO	PF08772
6ZUO	PF08069
6ZUO	PF01479
6ZUO	PF16122
6ZUO	PF01251
6ZUO	PF00240
6ZUO	PF00318
6ZUO	PF00467
6ZUO	PF00366
6ZUU	PF00089
6ZUW	PF00089
6ZUX	PF00089
6ZV6	PF00400
6ZV6	PF00203
6ZV6	PF01015
6ZV6	PF00189
6ZV6	PF00333
6ZV6	PF00338
6ZV6	PF00163
6ZV6	PF01282
6ZV6	PF01090
6ZV6	PF01248
6ZV6	PF00900
6ZV6	PF00240
6ZV6	PF01092
6ZV6	PF01667
6ZV6	PF01200
6ZV6	PF08069
6ZV6	PF00416
6ZV6	PF00467
6ZV6	PF04758
6ZV6	PF00833
6ZV6	PF16121
6ZV6	PF16205
6ZV6	PF00410
6ZV6	PF01201
6ZV6	PF01249
6ZV6	PF03719
6ZV6	PF00411
6ZV6	PF01283
6ZV6	PF00177
6ZV6	PF01599
6ZV6	PF00318
6ZV6	PF08071
6ZV6	PF00366
6ZV6	PF00164
6ZV6	PF01479
6ZV6	PF01251
6ZV6	PF00380
6ZV6	PF07650
6ZV6	PF00253
6ZV6	PF03501
6ZV6	PF03297
6ZV6	PF01163
6ZV6	PF00312
6ZV6	PF16122
6ZV8	PF00089
6ZWM	PF16979
6ZWM	PF11865
6ZWM	PF00454
6ZWM	PF02259
6ZWM	PF08771
6ZWM	PF00400
6ZWM	PF02260
6ZWM	PF14668
6ZWM	PF14666
6ZWM	PF05422
6ZWM	PF14665
6ZWM	PF14664
6ZWM	PF14663
6ZWM	PF16978
6ZWO	PF11865
6ZWO	PF14663
6ZWO	PF00400
6ZWO	PF14666
6ZWO	PF00454
6ZWO	PF16978
6ZWO	PF14664
6ZWO	PF08771
6ZWO	PF14665
6ZWO	PF02259
6ZWO	PF02260
6ZWO	PF14668
6ZWO	PF05422
6ZWO	PF16979
6ZXD	PF00338
6ZXD	PF08772
6ZXD	PF00560
6ZXD	PF00411
6ZXD	PF00400
6ZXD	PF00900
6ZXD	PF01248
6ZXD	PF00366
6ZXD	PF03501
6ZXD	PF08071
6ZXD	PF03297
6ZXD	PF01201
6ZXD	PF01200
6ZXD	PF17146
6ZXD	PF03719
6ZXD	PF00410
6ZXD	PF00380
6ZXD	PF00163
6ZXD	PF00177
6ZXD	PF16122
6ZXD	PF00312
6ZXD	PF04758
6ZXD	PF00318
6ZXD	PF01251
6ZXD	PF01599
6ZXD	PF00189
6ZXD	PF01479
6ZXD	PF01282
6ZXD	PF01163
6ZXD	PF00416
6ZXD	PF08069
6ZXD	PF12799
6ZXD	PF00833
6ZXD	PF01090
6ZXD	PF16121
6ZXD	PF00240
6ZXD	PF00253
6ZXD	PF00333
6ZXD	PF00164
6ZXD	PF15017
6ZXD	PF07650
6ZXD	PF00467
6ZXD	PF01667
6ZXD	PF03483
6ZXD	PF16205
6ZXD	PF00203
6ZXD	PF01092
6ZXD	PF01249
6ZXD	PF01015
6ZXE	PF01015
6ZXE	PF01090
6ZXE	PF00900
6ZXE	PF00416
6ZXE	PF00333
6ZXE	PF00833
6ZXE	PF00338
6ZXE	PF00318
6ZXE	PF03719
6ZXE	PF00380
6ZXE	PF01667
6ZXE	PF01092
6ZXE	PF16122
6ZXE	PF08071
6ZXE	PF00164
6ZXE	PF01599
6ZXE	PF03483
6ZXE	PF08069
6ZXE	PF17146
6ZXE	PF00163
6ZXE	PF00411
6ZXE	PF00366
6ZXE	PF01249
6ZXE	PF01251
6ZXE	PF15017
6ZXE	PF01201
6ZXE	PF01282
6ZXE	PF12799
6ZXE	PF00240
6ZXE	PF16205
6ZXE	PF08772
6ZXE	PF01163
6ZXE	PF00410
6ZXE	PF01200
6ZXE	PF01479
6ZXE	PF00400
6ZXE	PF00312
6ZXE	PF00560
6ZXE	PF04758
6ZXE	PF00467
6ZXE	PF00203
6ZXE	PF03297
6ZXE	PF00189
6ZXE	PF03501
6ZXE	PF00253
6ZXE	PF01248
6ZXE	PF00177
6ZXE	PF07650
6ZXE	PF16121
6ZXF	PF00318
6ZXF	PF00189
6ZXF	PF00333
6ZXF	PF01667
6ZXF	PF04758
6ZXF	PF08071
6ZXF	PF00400
6ZXF	PF01282
6ZXF	PF00338
6ZXF	PF00164
6ZXF	PF01200
6ZXF	PF00410
6ZXF	PF00411
6ZXF	PF07650
6ZXF	PF01163
6ZXF	PF03297
6ZXF	PF00900
6ZXF	PF00253
6ZXF	PF01201
6ZXF	PF03719
6ZXF	PF01176
6ZXF	PF01092
6ZXF	PF00240
6ZXF	PF01479
6ZXF	PF16122
6ZXF	PF16121
6ZXF	PF01015
6ZXF	PF01251
6ZXF	PF01599
6ZXF	PF00467
6ZXF	PF01249
6ZXF	PF08772
6ZXF	PF01248
6ZXF	PF03483
6ZXF	PF03501
6ZXF	PF00416
6ZXF	PF00163
6ZXF	PF00833
6ZXF	PF15017
6ZXF	PF00366
6ZXF	PF12799
6ZXF	PF00312
6ZXF	PF01090
6ZXF	PF08069
6ZXF	PF00560
6ZXF	PF00177
6ZXF	PF17146
6ZXF	PF00203
6ZXF	PF00380
6ZXF	PF16205
6ZXG	PF03719
6ZXG	PF01092
6ZXG	PF01015
6ZXG	PF01283
6ZXG	PF16122
6ZXG	PF00467
6ZXG	PF01599
6ZXG	PF03297
6ZXG	PF16205
6ZXG	PF00312
6ZXG	PF01163
6ZXG	PF00416
6ZXG	PF03501
6ZXG	PF00163
6ZXG	PF00164
6ZXG	PF01248
6ZXG	PF01201
6ZXG	PF00380
6ZXG	PF01090
6ZXG	PF03483
6ZXG	PF00411
6ZXG	PF00410
6ZXG	PF01479
6ZXG	PF00203
6ZXG	PF01282
6ZXG	PF00177
6ZXG	PF00560
6ZXG	PF08069
6ZXG	PF01251
6ZXG	PF07650
6ZXG	PF00253
6ZXG	PF08071
6ZXG	PF00240
6ZXG	PF00900
6ZXG	PF01176
6ZXG	PF00338
6ZXG	PF16121
6ZXG	PF01200
6ZXG	PF01249
6ZXG	PF04758
6ZXG	PF00318
6ZXG	PF00400
6ZXG	PF00189
6ZXG	PF00333
6ZXG	PF01667
6ZXG	PF00833
6ZXG	PF12799
6ZXG	PF00366
6ZXH	PF00253
6ZXH	PF00366
6ZXH	PF00833
6ZXH	PF00312
6ZXH	PF01249
6ZXH	PF03719
6ZXH	PF01015
6ZXH	PF07650
6ZXH	PF00240
6ZXH	PF01479
6ZXH	PF01092
6ZXH	PF16121
6ZXH	PF00318
6ZXH	PF01163
6ZXH	PF03297
6ZXH	PF00467
6ZXH	PF01251
6ZXH	PF00163
6ZXH	PF01283
